,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
3758,"epsp      1.556172
sec         dend_7
loc            0.5
weight      0.0016
dtype: object",1.556172006845926,dend_7,0.0016,./grid_batch,grid_search_03758
3759,"epsp      1.244113
sec        dend_70
loc            0.5
weight      0.0016
dtype: object",1.244112644497761,dend_70,0.0016,./grid_batch,grid_search_03759
3760,"epsp      0.65153
sec       dend_71
loc           0.5
weight     0.0016
dtype: object",0.651530298544528,dend_71,0.0016,./grid_batch,grid_search_03760
3761,"epsp      1.165651
sec        dend_72
loc            0.5
weight      0.0016
dtype: object",1.1656510330221581,dend_72,0.0016,./grid_batch,grid_search_03761
3762,"epsp      1.595826
sec        dend_73
loc            0.5
weight      0.0016
dtype: object",1.5958263020906,dend_73,0.0016,./grid_batch,grid_search_03762
3763,"epsp      1.528477
sec        dend_74
loc            0.5
weight      0.0016
dtype: object",1.528477019264343,dend_74,0.0016,./grid_batch,grid_search_03763
3764,"epsp      1.456098
sec        dend_75
loc            0.5
weight      0.0016
dtype: object",1.456098375408771,dend_75,0.0016,./grid_batch,grid_search_03764
3765,"epsp      1.242455
sec        dend_76
loc            0.5
weight      0.0016
dtype: object",1.242454822054,dend_76,0.0016,./grid_batch,grid_search_03765
3766,"epsp      1.397397
sec        dend_77
loc            0.5
weight      0.0016
dtype: object",1.397396904944059,dend_77,0.0016,./grid_batch,grid_search_03766
3767,"epsp      1.22913
sec       dend_78
loc           0.5
weight     0.0016
dtype: object",1.229130151934995,dend_78,0.0016,./grid_batch,grid_search_03767
3768,"epsp      1.37066
sec       dend_79
loc           0.5
weight     0.0016
dtype: object",1.37066044074001,dend_79,0.0016,./grid_batch,grid_search_03768
3769,"epsp      1.312005
sec         dend_8
loc            0.5
weight      0.0016
dtype: object",1.312004861127619,dend_8,0.0016,./grid_batch,grid_search_03769
3770,"epsp      1.486273
sec        dend_80
loc            0.5
weight      0.0016
dtype: object",1.486273379481232,dend_80,0.0016,./grid_batch,grid_search_03770
3771,"epsp      1.229809
sec        dend_81
loc            0.5
weight      0.0016
dtype: object",1.229808657666325,dend_81,0.0016,./grid_batch,grid_search_03771
3772,"epsp      1.387276
sec        dend_82
loc            0.5
weight      0.0016
dtype: object",1.387275633253409,dend_82,0.0016,./grid_batch,grid_search_03772
3773,"epsp      1.29839
sec       dend_83
loc           0.5
weight     0.0016
dtype: object",1.298390378781789,dend_83,0.0016,./grid_batch,grid_search_03773
3774,"epsp      1.197467
sec        dend_84
loc            0.5
weight      0.0016
dtype: object",1.197466513535317,dend_84,0.0016,./grid_batch,grid_search_03774
3775,"epsp      1.070261
sec        dend_85
loc            0.5
weight      0.0016
dtype: object",1.070260816143374,dend_85,0.0016,./grid_batch,grid_search_03775
3776,"epsp      1.061636
sec        dend_86
loc            0.5
weight      0.0016
dtype: object",1.061636294735947,dend_86,0.0016,./grid_batch,grid_search_03776
3777,"epsp      1.567577
sec        dend_87
loc            0.5
weight      0.0016
dtype: object",1.56757717054765,dend_87,0.0016,./grid_batch,grid_search_03777
3778,"epsp      1.441243
sec        dend_88
loc            0.5
weight      0.0016
dtype: object",1.441243274621825,dend_88,0.0016,./grid_batch,grid_search_03778
3779,"epsp      0.986404
sec        dend_89
loc            0.5
weight      0.0016
dtype: object",0.986403891533115,dend_89,0.0016,./grid_batch,grid_search_03779
3780,"epsp      1.211693
sec         dend_9
loc            0.5
weight      0.0016
dtype: object",1.21169312146705,dend_9,0.0016,./grid_batch,grid_search_03780
3781,"epsp      1.197868
sec        dend_90
loc            0.5
weight      0.0016
dtype: object",1.1978682490522201,dend_90,0.0016,./grid_batch,grid_search_03781
3782,"epsp      0.733554
sec        dend_91
loc            0.5
weight      0.0016
dtype: object",0.7335535768733471,dend_91,0.0016,./grid_batch,grid_search_03782
3783,"epsp      0.714161
sec        dend_92
loc            0.5
weight      0.0016
dtype: object",0.71416149242917,dend_92,0.0016,./grid_batch,grid_search_03783
3784,"epsp      1.547558
sec        dend_93
loc            0.5
weight      0.0016
dtype: object",1.547558169375477,dend_93,0.0016,./grid_batch,grid_search_03784
3785,"epsp      1.426758
sec        dend_94
loc            0.5
weight      0.0016
dtype: object",1.426758485784446,dend_94,0.0016,./grid_batch,grid_search_03785
3786,"epsp      0.215295
sec        dend_95
loc            0.5
weight      0.0016
dtype: object",0.21529472419175003,dend_95,0.0016,./grid_batch,grid_search_03786
3787,"epsp       0.0609
sec       dend_96
loc           0.5
weight     0.0016
dtype: object",0.06090004333275,dend_96,0.0016,./grid_batch,grid_search_03787
3788,"epsp      0.091325
sec        dend_97
loc            0.5
weight      0.0016
dtype: object",0.09132472639842601,dend_97,0.0016,./grid_batch,grid_search_03788
3789,"epsp      1.258838
sec        dend_98
loc            0.5
weight      0.0016
dtype: object",1.258838459624684,dend_98,0.0016,./grid_batch,grid_search_03789
3790,"epsp      1.328087
sec        dend_99
loc            0.5
weight      0.0016
dtype: object",1.328087347131386,dend_99,0.0016,./grid_batch,grid_search_03790
3791,"epsp      1.618318
sec           soma
loc            0.5
weight      0.0016
dtype: object",1.618317638761979,soma,0.0016,./grid_batch,grid_search_03791
3792,"epsp      1.68386
sec        apic_0
loc           0.5
weight     0.0017
dtype: object",1.6838604661325431,apic_0,0.0017000000000000001,./grid_batch,grid_search_03792
3793,"epsp      1.592633
sec         apic_1
loc            0.5
weight      0.0017
dtype: object",1.592633154644175,apic_1,0.0017000000000000001,./grid_batch,grid_search_03793
3794,"epsp      1.000801
sec        apic_10
loc            0.5
weight      0.0017
dtype: object",1.000800531192922,apic_10,0.0017000000000000001,./grid_batch,grid_search_03794
3795,"epsp      0.112117
sec       apic_100
loc            0.5
weight      0.0017
dtype: object",0.11211705005061301,apic_100,0.0017000000000000001,./grid_batch,grid_search_03795
3796,"epsp      0.077463
sec       apic_101
loc            0.5
weight      0.0017
dtype: object",0.07746288005374401,apic_101,0.0017000000000000001,./grid_batch,grid_search_03796
3797,"epsp      0.077463
sec       apic_102
loc            0.5
weight      0.0017
dtype: object",0.077462839181762,apic_102,0.0017000000000000001,./grid_batch,grid_search_03797
3798,"epsp      0.171664
sec       apic_103
loc            0.5
weight      0.0017
dtype: object",0.17166356052752002,apic_103,0.0017000000000000001,./grid_batch,grid_search_03798
3799,"epsp      0.190653
sec       apic_104
loc            0.5
weight      0.0017
dtype: object",0.19065289529869703,apic_104,0.0017000000000000001,./grid_batch,grid_search_03799
3800,"epsp      0.183995
sec       apic_105
loc            0.5
weight      0.0017
dtype: object",0.183994550123628,apic_105,0.0017000000000000001,./grid_batch,grid_search_03800
3801,"epsp      0.151807
sec       apic_106
loc            0.5
weight      0.0017
dtype: object",0.15180673296802602,apic_106,0.0017000000000000001,./grid_batch,grid_search_03801
3802,"epsp      0.108977
sec       apic_107
loc            0.5
weight      0.0017
dtype: object",0.10897697188576601,apic_107,0.0017000000000000001,./grid_batch,grid_search_03802
3803,"epsp      0.060781
sec       apic_108
loc            0.5
weight      0.0017
dtype: object",0.060781251502291,apic_108,0.0017000000000000001,./grid_batch,grid_search_03803
3804,"epsp        0.0496
sec       apic_109
loc            0.5
weight      0.0017
dtype: object",0.049600073892335006,apic_109,0.0017000000000000001,./grid_batch,grid_search_03804
3805,"epsp      1.001069
sec        apic_11
loc            0.5
weight      0.0017
dtype: object",1.001069228553319,apic_11,0.0017000000000000001,./grid_batch,grid_search_03805
3806,"epsp        0.0496
sec       apic_110
loc            0.5
weight      0.0017
dtype: object",0.049600114440011,apic_110,0.0017000000000000001,./grid_batch,grid_search_03806
3807,"epsp      0.060799
sec       apic_111
loc            0.5
weight      0.0017
dtype: object",0.060798925141696006,apic_111,0.0017000000000000001,./grid_batch,grid_search_03807
3808,"epsp       0.16952
sec       apic_112
loc            0.5
weight      0.0017
dtype: object",0.16952015227161601,apic_112,0.0017000000000000001,./grid_batch,grid_search_03808
3809,"epsp      1.160721
sec       apic_113
loc            0.5
weight      0.0017
dtype: object",1.160720915096902,apic_113,0.0017000000000000001,./grid_batch,grid_search_03809
3810,"epsp      1.561919
sec       apic_114
loc            0.5
weight      0.0017
dtype: object",1.561919398635879,apic_114,0.0017000000000000001,./grid_batch,grid_search_03810
3811,"epsp      1.491385
sec       apic_115
loc            0.5
weight      0.0017
dtype: object",1.49138530905229,apic_115,0.0017000000000000001,./grid_batch,grid_search_03811
3812,"epsp      1.477776
sec       apic_116
loc            0.5
weight      0.0017
dtype: object",1.4777761359790271,apic_116,0.0017000000000000001,./grid_batch,grid_search_03812
3813,"epsp      1.436601
sec       apic_117
loc            0.5
weight      0.0017
dtype: object",1.436600972219992,apic_117,0.0017000000000000001,./grid_batch,grid_search_03813
3814,"epsp      1.140234
sec       apic_118
loc            0.5
weight      0.0017
dtype: object",1.14023378800762,apic_118,0.0017000000000000001,./grid_batch,grid_search_03814
3815,"epsp      1.115608
sec       apic_119
loc            0.5
weight      0.0017
dtype: object",1.115608380478534,apic_119,0.0017000000000000001,./grid_batch,grid_search_03815
3816,"epsp      1.221086
sec        apic_12
loc            0.5
weight      0.0017
dtype: object",1.221085634027133,apic_12,0.0017000000000000001,./grid_batch,grid_search_03816
3817,"epsp      1.241955
sec       apic_120
loc            0.5
weight      0.0017
dtype: object",1.241955446989578,apic_120,0.0017000000000000001,./grid_batch,grid_search_03817
3818,"epsp      1.273253
sec       apic_121
loc            0.5
weight      0.0017
dtype: object",1.273253172882405,apic_121,0.0017000000000000001,./grid_batch,grid_search_03818
3819,"epsp      1.366235
sec       apic_122
loc            0.5
weight      0.0017
dtype: object",1.366235263340996,apic_122,0.0017000000000000001,./grid_batch,grid_search_03819
3820,"epsp      1.046845
sec        apic_13
loc            0.5
weight      0.0017
dtype: object",1.046844619174209,apic_13,0.0017000000000000001,./grid_batch,grid_search_03820
3821,"epsp      1.119245
sec        apic_14
loc            0.5
weight      0.0017
dtype: object",1.119245048051368,apic_14,0.0017000000000000001,./grid_batch,grid_search_03821
3822,"epsp      0.982389
sec        apic_15
loc            0.5
weight      0.0017
dtype: object",0.9823894905598671,apic_15,0.0017000000000000001,./grid_batch,grid_search_03822
3823,"epsp      1.05138
sec       apic_16
loc           0.5
weight     0.0017
dtype: object",1.0513800410901981,apic_16,0.0017000000000000001,./grid_batch,grid_search_03823
3824,"epsp      1.356385
sec        apic_17
loc            0.5
weight      0.0017
dtype: object",1.356384583257636,apic_17,0.0017000000000000001,./grid_batch,grid_search_03824
3825,"epsp      1.22928
sec       apic_18
loc           0.5
weight     0.0017
dtype: object",1.2292800236006651,apic_18,0.0017000000000000001,./grid_batch,grid_search_03825
3826,"epsp      1.146298
sec        apic_19
loc            0.5
weight      0.0017
dtype: object",1.146298366689507,apic_19,0.0017000000000000001,./grid_batch,grid_search_03826
3827,"epsp      1.229176
sec         apic_2
loc            0.5
weight      0.0017
dtype: object",1.229175968643673,apic_2,0.0017000000000000001,./grid_batch,grid_search_03827
3828,"epsp      1.129666
sec        apic_20
loc            0.5
weight      0.0017
dtype: object",1.12966643342159,apic_20,0.0017000000000000001,./grid_batch,grid_search_03828
3829,"epsp      1.070998
sec        apic_21
loc            0.5
weight      0.0017
dtype: object",1.070998260525712,apic_21,0.0017000000000000001,./grid_batch,grid_search_03829
3830,"epsp      0.845606
sec        apic_22
loc            0.5
weight      0.0017
dtype: object",0.845605683702615,apic_22,0.0017000000000000001,./grid_batch,grid_search_03830
3831,"epsp      0.853371
sec        apic_23
loc            0.5
weight      0.0017
dtype: object",0.853371260673711,apic_23,0.0017000000000000001,./grid_batch,grid_search_03831
3832,"epsp      1.105534
sec        apic_24
loc            0.5
weight      0.0017
dtype: object",1.10553441232868,apic_24,0.0017000000000000001,./grid_batch,grid_search_03832
3833,"epsp      0.948086
sec        apic_25
loc            0.5
weight      0.0017
dtype: object",0.9480862789659171,apic_25,0.0017000000000000001,./grid_batch,grid_search_03833
3834,"epsp      0.927618
sec        apic_26
loc            0.5
weight      0.0017
dtype: object",0.92761838945465,apic_26,0.0017000000000000001,./grid_batch,grid_search_03834
3835,"epsp      1.098922
sec        apic_27
loc            0.5
weight      0.0017
dtype: object",1.098921701601142,apic_27,0.0017000000000000001,./grid_batch,grid_search_03835
3836,"epsp      0.943542
sec        apic_28
loc            0.5
weight      0.0017
dtype: object",0.943541615611252,apic_28,0.0017000000000000001,./grid_batch,grid_search_03836
3837,"epsp      0.944674
sec        apic_29
loc            0.5
weight      0.0017
dtype: object",0.944673532021965,apic_29,0.0017000000000000001,./grid_batch,grid_search_03837
3838,"epsp      1.506281
sec         apic_3
loc            0.5
weight      0.0017
dtype: object",1.506280676335265,apic_3,0.0017000000000000001,./grid_batch,grid_search_03838
3839,"epsp      1.116167
sec        apic_30
loc            0.5
weight      0.0017
dtype: object",1.116167125262421,apic_30,0.0017000000000000001,./grid_batch,grid_search_03839
3840,"epsp      1.033027
sec        apic_31
loc            0.5
weight      0.0017
dtype: object",1.033027168980169,apic_31,0.0017000000000000001,./grid_batch,grid_search_03840
3841,"epsp      0.887868
sec        apic_32
loc            0.5
weight      0.0017
dtype: object",0.887867548840077,apic_32,0.0017000000000000001,./grid_batch,grid_search_03841
3842,"epsp      0.85403
sec       apic_33
loc           0.5
weight     0.0017
dtype: object",0.8540298573397531,apic_33,0.0017000000000000001,./grid_batch,grid_search_03842
3843,"epsp      1.026517
sec        apic_34
loc            0.5
weight      0.0017
dtype: object",1.026516739434384,apic_34,0.0017000000000000001,./grid_batch,grid_search_03843
3844,"epsp      0.840802
sec        apic_35
loc            0.5
weight      0.0017
dtype: object",0.8408016401317441,apic_35,0.0017000000000000001,./grid_batch,grid_search_03844
3845,"epsp      0.950825
sec        apic_36
loc            0.5
weight      0.0017
dtype: object",0.9508246295236801,apic_36,0.0017000000000000001,./grid_batch,grid_search_03845
3846,"epsp      0.745719
sec        apic_37
loc            0.5
weight      0.0017
dtype: object",0.7457187510487411,apic_37,0.0017000000000000001,./grid_batch,grid_search_03846
3847,"epsp      0.904028
sec        apic_38
loc            0.5
weight      0.0017
dtype: object",0.9040279827787001,apic_38,0.0017000000000000001,./grid_batch,grid_search_03847
3848,"epsp      0.713026
sec        apic_39
loc            0.5
weight      0.0017
dtype: object",0.713025654730515,apic_39,0.0017000000000000001,./grid_batch,grid_search_03848
3849,"epsp      1.09595
sec        apic_4
loc           0.5
weight     0.0017
dtype: object",1.095949810543814,apic_4,0.0017000000000000001,./grid_batch,grid_search_03849
3850,"epsp      0.886783
sec        apic_40
loc            0.5
weight      0.0017
dtype: object",0.886782889655052,apic_40,0.0017000000000000001,./grid_batch,grid_search_03850
3851,"epsp      0.863784
sec        apic_41
loc            0.5
weight      0.0017
dtype: object",0.863784475436503,apic_41,0.0017000000000000001,./grid_batch,grid_search_03851
3852,"epsp      0.821987
sec        apic_42
loc            0.5
weight      0.0017
dtype: object",0.8219867094551031,apic_42,0.0017000000000000001,./grid_batch,grid_search_03852
3853,"epsp      0.599158
sec        apic_43
loc            0.5
weight      0.0017
dtype: object",0.599157820412003,apic_43,0.0017000000000000001,./grid_batch,grid_search_03853
3854,"epsp      0.450628
sec        apic_44
loc            0.5
weight      0.0017
dtype: object",0.450628328519016,apic_44,0.0017000000000000001,./grid_batch,grid_search_03854
3855,"epsp      0.450628
sec        apic_45
loc            0.5
weight      0.0017
dtype: object",0.45062822193939606,apic_45,0.0017000000000000001,./grid_batch,grid_search_03855
3856,"epsp      0.518623
sec        apic_46
loc            0.5
weight      0.0017
dtype: object",0.518622937883606,apic_46,0.0017000000000000001,./grid_batch,grid_search_03856
3857,"epsp      0.65916
sec       apic_47
loc           0.5
weight     0.0017
dtype: object",0.6591600573810581,apic_47,0.0017000000000000001,./grid_batch,grid_search_03857
3858,"epsp      0.370412
sec        apic_48
loc            0.5
weight      0.0017
dtype: object",0.370411822389968,apic_48,0.0017000000000000001,./grid_batch,grid_search_03858
3859,"epsp      0.206948
sec        apic_49
loc            0.5
weight      0.0017
dtype: object",0.20694814364379902,apic_49,0.0017000000000000001,./grid_batch,grid_search_03859
3860,"epsp      1.435874
sec         apic_5
loc            0.5
weight      0.0017
dtype: object",1.435874401028868,apic_5,0.0017000000000000001,./grid_batch,grid_search_03860
3861,"epsp      0.206948
sec        apic_50
loc            0.5
weight      0.0017
dtype: object",0.206948304415931,apic_50,0.0017000000000000001,./grid_batch,grid_search_03861
3862,"epsp      0.263042
sec        apic_51
loc            0.5
weight      0.0017
dtype: object",0.263041915987201,apic_51,0.0017000000000000001,./grid_batch,grid_search_03862
3863,"epsp      0.86161
sec       apic_52
loc           0.5
weight     0.0017
dtype: object",0.8616100756882751,apic_52,0.0017000000000000001,./grid_batch,grid_search_03863
3864,"epsp      0.743841
sec        apic_53
loc            0.5
weight      0.0017
dtype: object",0.7438409683136911,apic_53,0.0017000000000000001,./grid_batch,grid_search_03864
3865,"epsp      0.81395
sec       apic_54
loc           0.5
weight     0.0017
dtype: object",0.813949951059981,apic_54,0.0017000000000000001,./grid_batch,grid_search_03865
3866,"epsp      0.745759
sec        apic_55
loc            0.5
weight      0.0017
dtype: object",0.745759273032078,apic_55,0.0017000000000000001,./grid_batch,grid_search_03866
3867,"epsp      0.679688
sec        apic_56
loc            0.5
weight      0.0017
dtype: object",0.6796882212057931,apic_56,0.0017000000000000001,./grid_batch,grid_search_03867
3868,"epsp      0.50426
sec       apic_57
loc           0.5
weight     0.0017
dtype: object",0.5042597720441501,apic_57,0.0017000000000000001,./grid_batch,grid_search_03868
3869,"epsp      0.514534
sec        apic_58
loc            0.5
weight      0.0017
dtype: object",0.514533823991286,apic_58,0.0017000000000000001,./grid_batch,grid_search_03869
3870,"epsp      0.675957
sec        apic_59
loc            0.5
weight      0.0017
dtype: object",0.6759567832788911,apic_59,0.0017000000000000001,./grid_batch,grid_search_03870
3871,"epsp      1.376599
sec         apic_6
loc            0.5
weight      0.0017
dtype: object",1.376598679185335,apic_6,0.0017000000000000001,./grid_batch,grid_search_03871
3872,"epsp      0.559739
sec        apic_60
loc            0.5
weight      0.0017
dtype: object",0.559739312080012,apic_60,0.0017000000000000001,./grid_batch,grid_search_03872
3873,"epsp      0.602818
sec        apic_61
loc            0.5
weight      0.0017
dtype: object",0.60281761455532,apic_61,0.0017000000000000001,./grid_batch,grid_search_03873
3874,"epsp      0.535941
sec        apic_62
loc            0.5
weight      0.0017
dtype: object",0.535940852854906,apic_62,0.0017000000000000001,./grid_batch,grid_search_03874
3875,"epsp      0.535941
sec        apic_63
loc            0.5
weight      0.0017
dtype: object",0.535940845942519,apic_63,0.0017000000000000001,./grid_batch,grid_search_03875
3876,"epsp      0.757626
sec        apic_64
loc            0.5
weight      0.0017
dtype: object",0.757626152598959,apic_64,0.0017000000000000001,./grid_batch,grid_search_03876
3877,"epsp      0.588853
sec        apic_65
loc            0.5
weight      0.0017
dtype: object",0.588852684046642,apic_65,0.0017000000000000001,./grid_batch,grid_search_03877
3878,"epsp      0.507872
sec        apic_66
loc            0.5
weight      0.0017
dtype: object",0.5078722016535551,apic_66,0.0017000000000000001,./grid_batch,grid_search_03878
3879,"epsp      0.310959
sec        apic_67
loc            0.5
weight      0.0017
dtype: object",0.310959255791587,apic_67,0.0017000000000000001,./grid_batch,grid_search_03879
3880,"epsp      0.191259
sec        apic_68
loc            0.5
weight      0.0017
dtype: object",0.191259399474276,apic_68,0.0017000000000000001,./grid_batch,grid_search_03880
3881,"epsp      0.290328
sec        apic_69
loc            0.5
weight      0.0017
dtype: object",0.290328430299851,apic_69,0.0017000000000000001,./grid_batch,grid_search_03881
3882,"epsp      1.274412
sec         apic_7
loc            0.5
weight      0.0017
dtype: object",1.274412462337252,apic_7,0.0017000000000000001,./grid_batch,grid_search_03882
3883,"epsp      0.263569
sec        apic_70
loc            0.5
weight      0.0017
dtype: object",0.263569312290655,apic_70,0.0017000000000000001,./grid_batch,grid_search_03883
3884,"epsp      0.199205
sec        apic_71
loc            0.5
weight      0.0017
dtype: object",0.19920510115987602,apic_71,0.0017000000000000001,./grid_batch,grid_search_03884
3885,"epsp      0.166975
sec        apic_72
loc            0.5
weight      0.0017
dtype: object",0.166975379820641,apic_72,0.0017000000000000001,./grid_batch,grid_search_03885
3886,"epsp      0.126055
sec        apic_73
loc            0.5
weight      0.0017
dtype: object",0.126055177754054,apic_73,0.0017000000000000001,./grid_batch,grid_search_03886
3887,"epsp      0.135705
sec        apic_74
loc            0.5
weight      0.0017
dtype: object",0.135705350919849,apic_74,0.0017000000000000001,./grid_batch,grid_search_03887
3888,"epsp      0.147801
sec        apic_75
loc            0.5
weight      0.0017
dtype: object",0.14780069216170902,apic_75,0.0017000000000000001,./grid_batch,grid_search_03888
3889,"epsp      0.159731
sec        apic_76
loc            0.5
weight      0.0017
dtype: object",0.15973070211755602,apic_76,0.0017000000000000001,./grid_batch,grid_search_03889
3890,"epsp      0.27115
sec       apic_77
loc           0.5
weight     0.0017
dtype: object",0.271149840804142,apic_77,0.0017000000000000001,./grid_batch,grid_search_03890
3891,"epsp      0.187709
sec        apic_78
loc            0.5
weight      0.0017
dtype: object",0.187709309506658,apic_78,0.0017000000000000001,./grid_batch,grid_search_03891
3892,"epsp      0.08082
sec       apic_79
loc           0.5
weight     0.0017
dtype: object",0.08081984248458601,apic_79,0.0017000000000000001,./grid_batch,grid_search_03892
3893,"epsp      1.18523
sec        apic_8
loc           0.5
weight     0.0017
dtype: object",1.18523044338562,apic_8,0.0017000000000000001,./grid_batch,grid_search_03893
3894,"epsp      0.126136
sec        apic_80
loc            0.5
weight      0.0017
dtype: object",0.12613597222782802,apic_80,0.0017000000000000001,./grid_batch,grid_search_03894
3895,"epsp      0.092577
sec        apic_81
loc            0.5
weight      0.0017
dtype: object",0.09257740028517901,apic_81,0.0017000000000000001,./grid_batch,grid_search_03895
3896,"epsp      0.076296
sec        apic_82
loc            0.5
weight      0.0017
dtype: object",0.076296073766926,apic_82,0.0017000000000000001,./grid_batch,grid_search_03896
3897,"epsp      0.213995
sec        apic_83
loc            0.5
weight      0.0017
dtype: object",0.213995426468741,apic_83,0.0017000000000000001,./grid_batch,grid_search_03897
3898,"epsp      0.154807
sec        apic_84
loc            0.5
weight      0.0017
dtype: object",0.154807263994783,apic_84,0.0017000000000000001,./grid_batch,grid_search_03898
3899,"epsp      0.136653
sec        apic_85
loc            0.5
weight      0.0017
dtype: object",0.13665297730364,apic_85,0.0017000000000000001,./grid_batch,grid_search_03899
3900,"epsp      0.087595
sec        apic_86
loc            0.5
weight      0.0017
dtype: object",0.087594900593259,apic_86,0.0017000000000000001,./grid_batch,grid_search_03900
3901,"epsp      0.085408
sec        apic_87
loc            0.5
weight      0.0017
dtype: object",0.085408275597202,apic_87,0.0017000000000000001,./grid_batch,grid_search_03901
3902,"epsp      0.063668
sec        apic_88
loc            0.5
weight      0.0017
dtype: object",0.06366773318806901,apic_88,0.0017000000000000001,./grid_batch,grid_search_03902
3903,"epsp      0.061218
sec        apic_89
loc            0.5
weight      0.0017
dtype: object",0.061218193234452004,apic_89,0.0017000000000000001,./grid_batch,grid_search_03903
3904,"epsp      0.952304
sec         apic_9
loc            0.5
weight      0.0017
dtype: object",0.952304236132221,apic_9,0.0017000000000000001,./grid_batch,grid_search_03904
3905,"epsp      0.061819
sec        apic_90
loc            0.5
weight      0.0017
dtype: object",0.061819167876564,apic_90,0.0017000000000000001,./grid_batch,grid_search_03905
3906,"epsp      0.062157
sec        apic_91
loc            0.5
weight      0.0017
dtype: object",0.062156900019544006,apic_91,0.0017000000000000001,./grid_batch,grid_search_03906
3907,"epsp      0.09643
sec       apic_92
loc           0.5
weight     0.0017
dtype: object",0.09642954800202101,apic_92,0.0017000000000000001,./grid_batch,grid_search_03907
3908,"epsp      0.065803
sec        apic_93
loc            0.5
weight      0.0017
dtype: object",0.065803083833273,apic_93,0.0017000000000000001,./grid_batch,grid_search_03908
3909,"epsp      0.064475
sec        apic_94
loc            0.5
weight      0.0017
dtype: object",0.06447472011875201,apic_94,0.0017000000000000001,./grid_batch,grid_search_03909
3910,"epsp      0.111141
sec        apic_95
loc            0.5
weight      0.0017
dtype: object",0.11114093245183101,apic_95,0.0017000000000000001,./grid_batch,grid_search_03910
3911,"epsp      0.083287
sec        apic_96
loc            0.5
weight      0.0017
dtype: object",0.08328682039318301,apic_96,0.0017000000000000001,./grid_batch,grid_search_03911
3912,"epsp      0.084377
sec        apic_97
loc            0.5
weight      0.0017
dtype: object",0.08437724680108201,apic_97,0.0017000000000000001,./grid_batch,grid_search_03912
3913,"epsp      0.247654
sec        apic_98
loc            0.5
weight      0.0017
dtype: object",0.24765401286632002,apic_98,0.0017000000000000001,./grid_batch,grid_search_03913
3914,"epsp       0.1845
sec       apic_99
loc           0.5
weight     0.0017
dtype: object",0.184499638332582,apic_99,0.0017000000000000001,./grid_batch,grid_search_03914
3915,"epsp      1.553084
sec         dend_0
loc            0.5
weight      0.0017
dtype: object",1.5530842329766161,dend_0,0.0017000000000000001,./grid_batch,grid_search_03915
3916,"epsp      1.351907
sec         dend_1
loc            0.5
weight      0.0017
dtype: object",1.351906866401321,dend_1,0.0017000000000000001,./grid_batch,grid_search_03916
3917,"epsp      1.682751
sec        dend_10
loc            0.5
weight      0.0017
dtype: object",1.682750816334234,dend_10,0.0017000000000000001,./grid_batch,grid_search_03917
3918,"epsp      1.569092
sec       dend_100
loc            0.5
weight      0.0017
dtype: object",1.569091573069897,dend_100,0.0017000000000000001,./grid_batch,grid_search_03918
3919,"epsp      1.409339
sec       dend_101
loc            0.5
weight      0.0017
dtype: object",1.409338804631502,dend_101,0.0017000000000000001,./grid_batch,grid_search_03919
3920,"epsp      1.180392
sec       dend_102
loc            0.5
weight      0.0017
dtype: object",1.180392269338355,dend_102,0.0017000000000000001,./grid_batch,grid_search_03920
3921,"epsp      1.332472
sec       dend_103
loc            0.5
weight      0.0017
dtype: object",1.3324720589094021,dend_103,0.0017000000000000001,./grid_batch,grid_search_03921
3922,"epsp      1.529481
sec       dend_104
loc            0.5
weight      0.0017
dtype: object",1.5294808873751151,dend_104,0.0017000000000000001,./grid_batch,grid_search_03922
3923,"epsp      1.010273
sec       dend_105
loc            0.5
weight      0.0017
dtype: object",1.010273062782545,dend_105,0.0017000000000000001,./grid_batch,grid_search_03923
3924,"epsp      0.975437
sec       dend_106
loc            0.5
weight      0.0017
dtype: object",0.9754367831514231,dend_106,0.0017000000000000001,./grid_batch,grid_search_03924
3925,"epsp      0.875364
sec       dend_107
loc            0.5
weight      0.0017
dtype: object",0.87536390262008,dend_107,0.0017000000000000001,./grid_batch,grid_search_03925
3926,"epsp      1.507811
sec       dend_108
loc            0.5
weight      0.0017
dtype: object",1.507811153695456,dend_108,0.0017000000000000001,./grid_batch,grid_search_03926
3927,"epsp      0.908093
sec       dend_109
loc            0.5
weight      0.0017
dtype: object",0.9080929453131571,dend_109,0.0017000000000000001,./grid_batch,grid_search_03927
3928,"epsp      1.38169
sec       dend_11
loc           0.5
weight     0.0017
dtype: object",1.381689588376986,dend_11,0.0017000000000000001,./grid_batch,grid_search_03928
3929,"epsp      1.383703
sec       dend_110
loc            0.5
weight      0.0017
dtype: object",1.383703348999063,dend_110,0.0017000000000000001,./grid_batch,grid_search_03929
3930,"epsp      0.517964
sec       dend_111
loc            0.5
weight      0.0017
dtype: object",0.517963903326602,dend_111,0.0017000000000000001,./grid_batch,grid_search_03930
3931,"epsp      0.519934
sec       dend_112
loc            0.5
weight      0.0017
dtype: object",0.519934351949189,dend_112,0.0017000000000000001,./grid_batch,grid_search_03931
3932,"epsp      1.640466
sec        dend_12
loc            0.5
weight      0.0017
dtype: object",1.6404658025996641,dend_12,0.0017000000000000001,./grid_batch,grid_search_03932
3933,"epsp      1.598632
sec        dend_13
loc            0.5
weight      0.0017
dtype: object",1.598632125361575,dend_13,0.0017000000000000001,./grid_batch,grid_search_03933
